user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U129958,25,2,1,48,2,15.99,4,2,2,4,169,8,4,98,4.3,47,4,32,1
U129959,55,3,10,8,1,7.99,4,3,2,3,296,7,7,69,4.6,41,26,41,0
U129960,20,3,8,57,2,7.99,1,3,1,8,25,16,14,34,3.2,26,15,31,1
U129961,37,3,9,10,1,15.99,3,3,1,1,275,12,1,62,4.7,32,80,20,0
U129962,21,2,3,35,1,15.99,3,2,1,8,216,10,5,39,2.1,14,59,25,1
U129963,61,2,6,16,3,7.99,4,4,2,4,14,10,8,43,4.3,43,61,29,0
U129964,62,2,1,58,2,15.99,1,2,2,6,291,6,6,63,2.0,31,75,11,0
U129965,19,2,4,24,3,15.99,1,1,3,2,257,16,0,55,1.6,14,55,4,1
U129966,53,1,7,8,2,15.99,4,3,3,1,98,2,7,35,2.5,6,35,45,0
U129967,40,3,5,11,1,15.99,2,1,3,6,27,5,1,86,4.9,48,39,5,1
U129968,62,2,1,5,1,12.99,1,1,1,7,205,8,9,31,3.5,18,95,36,1
U129969,36,2,7,24,1,15.99,1,4,2,8,82,17,8,76,4.2,37,93,27,0
U129970,57,2,10,36,2,7.99,2,4,3,1,58,2,10,85,4.9,17,71,46,0
U129971,25,2,4,5,2,12.99,1,1,2,4,162,12,0,75,1.2,45,23,49,1
U129972,33,3,2,58,1,15.99,2,1,2,7,107,5,6,75,3.3,47,46,17,0
U129973,60,1,4,52,3,15.99,3,3,2,4,13,12,13,43,2.9,8,90,38,0
U129974,35,1,4,38,2,12.99,1,2,2,6,52,9,11,80,3.3,5,83,30,0
U129975,53,2,8,30,2,7.99,1,3,2,2,282,7,14,69,1.5,20,82,41,0
U129976,41,1,9,53,3,7.99,2,3,2,4,151,9,8,90,2.3,10,21,25,0
U129977,18,2,6,11,2,7.99,4,1,1,5,177,9,2,74,3.0,7,25,30,0
U129978,18,2,7,38,1,7.99,2,4,3,5,280,1,11,87,1.0,29,77,56,0
U129979,63,3,2,47,1,7.99,2,4,2,6,55,12,0,97,1.6,0,40,53,0
U129980,53,1,1,26,1,12.99,3,2,3,1,250,3,8,86,1.9,47,46,50,0
U129981,28,1,9,39,2,12.99,4,3,3,8,107,17,9,51,1.2,12,75,21,0
U129982,35,2,10,3,1,15.99,4,1,1,7,287,4,1,87,2.8,8,9,9,0
U129983,33,3,8,40,1,15.99,1,4,3,2,65,18,4,82,3.2,42,79,3,0
U129984,34,2,3,50,3,15.99,4,4,2,6,138,8,5,90,4.8,31,50,38,0
U129985,41,3,4,37,1,7.99,4,1,2,1,62,15,1,80,4.1,24,58,26,0
U129986,51,1,10,41,3,7.99,1,1,1,5,108,11,13,52,4.3,17,69,16,0
U129987,21,3,4,13,2,12.99,4,3,1,1,276,10,12,62,3.4,22,26,23,1
U129988,52,1,2,14,3,12.99,2,1,3,8,57,10,10,92,2.6,16,90,57,0
U129989,32,1,1,26,2,12.99,1,3,2,8,221,15,14,95,4.0,18,33,16,0
U129990,19,1,6,59,2,12.99,1,1,3,3,118,16,6,52,2.0,17,77,51,1
U129991,48,2,3,10,3,15.99,4,1,1,1,120,18,2,58,3.7,36,98,38,0
U129992,26,2,6,23,1,7.99,3,2,1,2,256,13,11,85,1.6,6,21,54,0
U129993,27,3,6,11,3,7.99,1,1,3,4,37,3,13,84,2.2,17,72,26,1
U129994,42,2,4,4,2,12.99,3,4,1,8,189,12,12,70,3.8,23,21,54,0
U129995,22,2,1,13,3,15.99,3,3,2,4,152,17,8,40,4.0,21,82,59,0
U129996,31,3,5,31,1,12.99,3,1,2,8,69,2,7,83,2.9,40,1,39,0
U129997,59,1,2,18,1,15.99,2,3,3,3,299,17,10,89,4.0,28,33,11,0
U129998,55,3,9,41,2,15.99,2,4,2,5,205,13,9,55,4.0,30,55,53,0
U129999,57,2,3,34,1,12.99,4,4,1,8,169,3,2,38,1.7,32,37,44,1
U130000,19,1,10,14,2,7.99,2,1,3,8,204,9,0,78,2.2,10,70,22,0
U130001,35,3,1,25,2,15.99,3,1,1,3,58,15,10,96,3.2,29,90,44,0
U130002,46,1,9,25,3,15.99,4,2,1,6,36,18,1,85,1.1,48,41,23,0
U130003,37,2,2,2,2,12.99,4,4,3,3,72,10,10,77,2.9,40,91,7,0
U130004,25,2,7,18,2,7.99,4,3,1,6,223,8,6,30,2.7,17,22,45,0
U130005,54,3,4,18,3,15.99,4,4,2,7,155,14,2,88,4.1,33,72,7,1
U130006,43,1,3,42,3,15.99,2,1,1,6,11,15,7,68,2.4,10,31,59,0
U130007,54,2,4,23,2,15.99,3,2,1,8,110,1,5,62,2.2,25,74,41,0
U130008,21,1,4,2,3,15.99,2,4,1,6,48,14,12,65,2.3,47,34,35,0
U130009,50,3,5,21,3,7.99,4,1,2,2,155,7,2,79,1.7,11,19,26,1
U130010,39,3,7,1,3,12.99,3,4,3,1,92,19,11,84,4.9,15,73,28,0
U130011,23,3,10,56,1,12.99,4,3,1,6,275,16,3,83,4.6,48,74,27,0
U130012,50,2,6,29,3,12.99,1,4,3,4,269,6,11,85,4.2,44,83,48,0
U130013,45,2,10,57,3,7.99,2,2,1,3,103,5,6,57,3.1,35,38,6,1
U130014,41,2,3,32,3,15.99,4,3,3,7,246,16,13,76,4.9,3,4,10,1
U130015,21,2,1,48,2,15.99,3,3,2,3,294,5,13,47,4.5,27,51,12,0
U130016,19,3,1,55,3,12.99,3,1,1,5,174,4,6,59,1.1,31,77,44,0
U130017,30,2,2,36,3,12.99,3,3,3,3,288,13,10,41,1.8,49,49,30,0
U130018,63,2,2,13,3,7.99,1,3,1,8,196,7,1,53,4.2,39,50,41,0
U130019,28,2,2,13,1,12.99,4,4,3,3,149,9,11,47,1.8,17,75,41,0
U130020,52,3,8,3,1,15.99,3,1,1,3,246,10,11,84,3.0,35,34,23,0
U130021,56,3,7,49,3,15.99,2,2,2,8,194,3,8,90,4.3,4,11,39,1
U130022,27,2,4,58,1,15.99,4,2,1,2,188,3,8,78,1.7,8,1,20,0
U130023,60,1,9,30,3,7.99,3,4,2,6,149,3,7,60,3.6,40,12,56,0
U130024,27,1,4,38,1,7.99,2,2,1,5,116,7,2,58,4.6,20,13,47,0
U130025,25,2,4,59,3,15.99,1,4,3,5,187,10,9,35,3.3,3,79,3,0
U130026,22,2,5,25,1,7.99,1,2,1,8,115,10,2,98,3.1,21,32,57,0
U130027,40,2,9,36,1,15.99,1,4,3,8,261,1,14,40,4.2,41,41,42,0
U130028,51,3,8,45,3,15.99,3,2,2,5,115,1,7,45,2.2,33,61,5,1
U130029,64,1,4,50,2,7.99,3,1,1,6,216,6,8,83,2.9,7,1,21,0
U130030,49,3,2,53,3,15.99,4,4,2,6,202,11,11,95,4.8,16,72,42,0
U130031,33,1,6,14,2,15.99,4,1,2,1,276,11,4,96,4.3,9,89,26,0
U130032,21,3,1,34,2,15.99,1,3,3,5,107,13,12,56,2.1,10,33,46,0
U130033,45,3,9,22,1,7.99,4,2,2,6,178,10,9,84,2.8,13,97,53,0
U130034,61,2,7,1,3,7.99,2,3,3,6,37,7,10,76,1.3,41,31,7,0
U130035,31,2,9,51,1,15.99,4,3,2,7,228,19,4,48,1.4,11,25,7,0
U130036,29,2,10,59,2,12.99,4,3,1,3,97,16,2,65,4.3,30,73,15,0
U130037,38,3,10,52,1,7.99,1,4,2,2,274,5,8,63,1.0,14,72,0,0
U130038,33,2,6,23,2,15.99,4,1,3,4,190,13,4,89,5.0,33,75,55,0
U130039,61,3,10,26,3,15.99,3,4,3,5,279,15,4,58,2.1,28,92,52,1
U130040,19,3,2,21,2,12.99,4,1,2,6,162,13,11,57,5.0,48,20,40,0
U130041,40,2,6,5,1,15.99,3,2,3,4,70,19,9,35,1.8,39,3,18,0
U130042,46,2,1,6,2,7.99,1,2,1,2,269,8,11,50,4.0,21,88,37,0
U130043,63,3,3,44,1,15.99,3,4,1,1,64,4,5,59,2.9,42,82,20,0
U130044,60,1,5,58,3,15.99,1,4,3,1,229,8,10,31,4.0,1,6,50,1
U130045,26,1,6,20,3,7.99,2,1,2,7,30,15,8,69,3.9,34,67,9,0
U130046,24,3,5,36,1,7.99,1,3,1,2,43,14,4,99,1.7,43,9,55,0
U130047,46,2,7,46,1,7.99,4,3,3,8,132,4,7,39,1.7,42,88,39,0
U130048,61,2,3,21,1,12.99,3,1,2,4,221,17,9,58,2.9,0,98,49,0
U130049,34,2,1,55,1,12.99,2,3,3,5,10,16,12,68,2.8,19,62,31,0
U130050,26,3,8,43,1,15.99,2,2,1,3,70,13,14,59,2.3,25,57,44,0
U130051,23,2,8,35,1,15.99,1,2,2,2,49,19,10,39,4.3,21,79,10,0
U130052,61,1,4,14,1,7.99,3,4,1,3,70,9,3,87,3.6,49,29,20,0
U130053,37,1,10,40,3,7.99,1,1,2,5,152,13,6,68,2.4,11,51,4,1
U130054,27,2,9,25,2,7.99,4,4,2,6,278,10,4,30,2.8,16,5,2,0
U130055,26,3,7,17,3,12.99,3,2,2,6,172,7,6,30,3.8,39,59,41,0
U130056,29,1,2,47,3,15.99,2,4,1,7,53,13,11,55,1.1,11,1,31,0
U130057,50,2,5,39,2,15.99,3,4,1,5,169,19,2,75,1.6,21,40,0,0
U130058,49,2,3,3,1,12.99,1,2,3,8,79,8,4,47,4.4,27,60,40,0
U130059,51,1,1,39,2,7.99,4,4,3,7,156,7,1,95,4.3,47,79,19,0
U130060,36,3,10,10,1,12.99,1,3,3,8,21,9,11,35,2.8,5,4,39,0
U130061,50,3,4,6,2,12.99,4,1,1,2,159,18,7,76,4.7,43,96,15,0
U130062,33,1,1,53,3,12.99,2,1,1,1,10,17,8,32,4.3,42,97,55,0
U130063,40,3,1,12,1,7.99,4,2,2,2,83,9,14,61,3.9,3,35,38,0
U130064,43,2,6,57,2,7.99,3,2,1,5,11,13,3,54,4.8,45,64,55,0
U130065,62,3,6,37,1,7.99,1,1,2,1,270,18,5,75,1.7,43,85,13,0
U130066,61,1,6,28,3,7.99,1,1,3,5,49,7,5,90,2.2,23,78,35,0
U130067,58,1,3,36,3,7.99,3,1,1,7,275,19,1,35,3.9,34,53,50,0
U130068,54,1,4,1,2,12.99,4,1,2,8,257,6,1,65,3.1,0,72,21,0
U130069,26,2,6,38,2,7.99,1,4,1,5,243,5,1,78,2.0,19,50,4,0
U130070,47,2,8,31,3,12.99,3,3,2,2,80,13,11,99,4.8,25,26,19,0
U130071,30,2,1,51,1,15.99,3,3,1,8,161,15,8,81,3.2,26,60,11,0
U130072,59,1,10,17,1,7.99,1,1,1,3,86,13,5,37,3.9,39,45,37,1
U130073,33,3,4,22,3,15.99,4,2,1,7,211,4,9,42,4.7,42,81,28,0
U130074,63,2,3,34,3,12.99,3,2,1,1,76,16,7,73,1.7,12,31,30,0
U130075,19,1,10,34,3,12.99,4,4,1,6,258,18,2,75,4.2,5,38,48,0
U130076,48,1,7,47,2,12.99,3,2,1,6,186,18,0,51,4.6,37,24,15,0
U130077,60,2,5,52,3,7.99,1,1,1,2,68,13,1,37,1.4,28,82,19,1
U130078,36,3,5,43,2,15.99,3,3,3,8,278,6,3,48,5.0,2,53,40,1
U130079,28,2,6,29,1,12.99,4,1,3,5,127,7,14,98,2.0,27,42,6,0
U130080,31,3,5,22,3,12.99,4,2,2,6,164,5,4,42,4.8,43,22,11,0
U130081,64,1,10,35,1,7.99,3,4,1,1,211,15,10,30,4.5,6,3,32,0
U130082,42,1,2,46,1,12.99,4,2,1,5,295,6,3,60,4.0,38,7,44,0
U130083,24,1,9,38,1,7.99,4,4,1,7,189,7,11,98,1.9,41,7,18,0
U130084,32,3,4,58,1,12.99,1,1,1,3,221,18,2,65,2.1,33,66,11,1
U130085,47,2,7,16,1,15.99,3,1,3,7,267,7,8,83,3.4,8,85,49,0
U130086,48,2,10,31,2,7.99,3,4,1,8,293,19,13,77,3.1,16,12,30,0
U130087,41,3,8,35,1,15.99,1,4,3,3,24,1,1,55,2.9,9,84,4,0
U130088,42,2,7,55,1,7.99,3,2,3,3,24,2,6,48,2.7,28,46,32,0
U130089,25,3,10,10,1,15.99,1,4,3,6,233,2,10,70,2.9,48,34,50,0
U130090,47,2,5,44,1,15.99,1,3,3,1,163,6,1,91,5.0,42,29,19,0
U130091,53,2,1,6,1,7.99,2,1,2,5,141,6,13,43,3.7,35,69,25,0
U130092,31,3,3,19,3,12.99,1,4,2,1,185,12,3,50,3.5,49,96,10,0
U130093,46,2,1,12,2,7.99,2,1,1,7,89,13,12,70,2.7,26,61,4,0
U130094,44,1,8,27,1,15.99,1,4,2,2,287,17,11,40,3.7,1,18,51,1
U130095,53,1,1,33,1,12.99,3,2,2,4,124,5,9,94,1.7,42,83,52,0
U130096,51,3,6,26,1,15.99,2,3,1,7,261,12,13,93,4.3,22,10,38,0
U130097,38,2,3,44,1,7.99,3,1,1,8,248,2,1,45,2.7,6,81,16,0
U130098,55,3,1,37,2,12.99,4,2,1,7,281,19,5,57,3.9,42,79,55,0
U130099,28,3,4,24,1,12.99,1,1,3,1,121,17,13,87,3.1,7,5,53,0
U130100,50,2,3,58,1,7.99,1,1,2,2,234,18,3,46,2.5,39,79,25,0
U130101,32,1,8,31,1,15.99,1,1,2,4,61,9,12,80,4.3,17,75,57,0
U130102,29,1,1,47,3,7.99,3,1,2,6,28,4,0,96,1.1,20,1,7,0
U130103,41,2,6,2,3,12.99,1,4,1,1,276,6,9,76,4.2,44,5,9,0
U130104,54,1,2,22,1,12.99,3,4,3,7,64,17,3,77,2.3,3,92,22,1
U130105,28,3,10,55,2,7.99,1,4,1,2,51,17,10,92,1.9,14,0,3,0
U130106,36,3,3,18,2,7.99,2,4,1,8,225,4,2,68,2.6,46,35,22,0
U130107,18,3,7,20,1,12.99,2,4,2,2,139,19,1,37,3.1,21,34,3,1
U130108,34,1,8,41,3,12.99,4,3,1,1,72,8,13,89,1.9,30,43,21,0
U130109,57,2,3,18,1,15.99,4,2,3,2,156,18,8,48,1.7,49,80,20,1
U130110,33,2,9,29,1,7.99,4,4,2,2,277,15,4,30,4.3,3,82,42,0
U130111,43,3,10,52,1,12.99,3,2,2,6,126,16,10,82,4.0,45,50,15,1
U130112,60,3,7,49,2,12.99,2,3,2,5,185,8,12,91,3.7,1,44,4,0
U130113,60,3,1,25,2,15.99,2,2,1,2,11,16,10,95,3.4,11,52,34,1
U130114,32,1,6,11,2,7.99,3,2,1,3,153,19,2,73,1.6,40,82,0,1
U130115,25,2,8,36,1,12.99,3,2,3,8,277,17,1,59,1.1,39,68,36,0
U130116,47,2,6,12,3,12.99,3,3,1,1,78,11,9,81,2.1,7,76,7,0
U130117,31,1,7,8,1,7.99,2,4,1,4,231,16,0,98,1.2,19,96,11,0
U130118,50,2,2,28,3,7.99,4,1,3,2,104,14,1,34,4.5,13,61,55,0
U130119,59,3,1,3,3,12.99,2,4,2,5,56,7,10,81,3.5,14,2,1,1
U130120,24,2,4,33,3,7.99,1,4,1,3,161,17,9,78,1.0,35,91,6,1
U130121,35,2,8,40,3,15.99,1,1,3,8,84,14,13,98,2.0,17,1,10,1
U130122,29,1,1,11,2,7.99,1,3,3,2,83,8,10,52,2.0,43,9,42,0
U130123,19,2,5,20,1,12.99,4,2,2,4,32,13,5,68,2.0,12,2,49,0
U130124,46,3,8,30,1,12.99,4,4,2,2,199,17,14,47,2.1,7,16,50,0
U130125,38,1,10,28,1,15.99,4,3,2,6,224,4,10,83,3.4,6,97,47,0
U130126,24,1,3,52,1,12.99,2,3,2,3,206,18,2,62,2.9,40,30,54,0
U130127,44,1,9,32,3,12.99,1,2,3,2,215,17,3,41,3.1,30,61,24,0
U130128,29,3,6,15,2,15.99,4,1,3,8,167,15,12,63,3.8,16,16,27,0
U130129,37,2,9,56,1,12.99,1,2,1,3,296,11,8,46,4.9,36,54,14,0
U130130,31,1,9,16,3,7.99,1,3,2,2,45,11,6,31,3.4,1,20,44,0
U130131,27,3,3,5,2,7.99,2,3,3,8,213,6,8,70,1.7,20,80,48,0
U130132,58,3,4,4,1,12.99,2,2,2,2,116,15,12,68,1.3,0,36,41,0
U130133,40,3,7,27,1,12.99,4,2,2,8,111,16,12,44,2.1,24,70,54,0
U130134,47,2,9,4,1,7.99,1,4,2,2,119,6,3,56,4.4,9,89,32,0
U130135,64,3,6,17,1,12.99,3,3,2,4,264,19,5,82,2.3,13,39,33,1
U130136,48,2,8,14,2,12.99,2,2,2,6,256,7,2,87,3.7,12,89,3,0
U130137,27,1,4,1,3,12.99,4,1,3,6,170,6,7,70,2.8,42,51,15,1
U130138,36,1,4,9,3,12.99,4,4,2,7,69,3,0,84,2.2,3,88,10,1
U130139,36,2,4,31,1,7.99,4,3,3,3,84,3,8,57,4.1,21,68,8,1
U130140,61,3,2,12,2,12.99,1,2,3,1,29,6,11,83,3.7,10,17,48,1
U130141,40,1,8,8,2,15.99,2,1,1,6,61,15,12,35,3.3,41,4,59,0
U130142,61,2,7,35,1,12.99,4,3,2,8,191,17,8,91,2.2,47,18,29,0
U130143,58,3,10,39,2,15.99,1,3,3,6,97,7,14,49,1.4,10,88,39,1
U130144,49,1,3,23,3,15.99,4,2,1,5,50,9,9,87,4.9,22,12,46,0
U130145,37,2,9,1,3,7.99,2,4,1,8,209,13,12,66,3.6,11,65,7,1
U130146,21,3,10,1,3,7.99,4,1,2,1,211,5,10,65,1.7,43,17,46,0
U130147,50,3,9,14,2,7.99,3,3,3,7,143,2,12,94,2.1,44,19,47,0
U130148,18,3,10,58,1,12.99,4,1,1,3,131,17,3,55,1.6,43,99,45,1
U130149,30,2,6,46,2,15.99,1,2,2,8,158,14,1,46,2.5,29,68,40,0
U130150,20,2,7,39,3,15.99,4,1,1,3,20,18,11,99,2.8,49,78,47,0
U130151,29,3,3,39,3,7.99,4,4,2,6,232,12,1,49,4.6,41,58,8,0
U130152,46,3,5,32,1,12.99,4,4,3,5,296,15,14,84,4.2,22,78,54,0
U130153,48,3,4,37,3,7.99,3,1,1,2,281,7,11,59,1.8,11,11,16,0
U130154,58,3,3,44,1,15.99,1,2,2,7,239,18,2,53,4.8,30,14,6,0
U130155,53,3,1,28,2,7.99,4,4,3,6,140,12,4,37,2.1,5,1,7,1
U130156,19,3,2,54,1,7.99,2,2,1,4,194,18,5,94,1.8,42,93,28,0
U130157,39,1,8,36,1,12.99,4,4,2,3,188,9,10,78,1.7,5,25,0,1
U130158,39,3,8,33,2,7.99,4,2,3,3,72,17,4,53,2.4,19,35,7,0
U130159,58,2,5,27,3,15.99,3,1,1,1,195,3,3,96,4.5,15,83,53,0
U130160,48,2,4,33,2,15.99,1,4,2,6,95,2,8,56,1.5,49,60,25,1
U130161,62,2,4,3,2,15.99,3,1,1,1,62,10,10,71,4.8,7,68,41,0
U130162,31,2,2,20,1,15.99,1,2,1,1,194,3,2,75,2.9,3,40,2,0
U130163,46,1,5,50,3,12.99,1,2,1,5,20,3,3,87,1.6,1,71,54,0
U130164,52,1,4,35,3,12.99,2,3,2,8,246,2,2,39,2.6,28,95,2,0
U130165,26,2,6,37,3,7.99,3,4,2,2,20,8,4,53,4.6,14,87,31,1
U130166,64,2,8,14,2,7.99,1,1,1,5,22,15,3,91,3.8,2,46,41,1
U130167,49,2,5,58,1,7.99,4,3,3,4,46,4,3,82,3.7,44,76,5,0
U130168,44,2,1,11,2,12.99,1,2,2,5,56,16,12,67,3.2,23,2,1,0
U130169,27,2,2,41,3,7.99,1,2,2,3,267,17,7,63,4.3,10,36,9,0
U130170,42,1,4,53,1,15.99,4,1,3,1,25,4,9,94,3.0,23,51,40,1
U130171,62,1,9,2,2,12.99,1,2,1,7,76,18,12,86,3.9,0,38,49,1
U130172,50,1,6,59,3,7.99,4,1,3,7,172,12,6,72,1.3,23,43,31,0
U130173,28,3,2,55,2,7.99,1,1,3,2,66,8,11,59,4.4,23,94,36,0
U130174,54,2,4,4,2,12.99,1,1,3,6,117,2,7,60,4.6,11,93,15,0
U130175,26,2,2,10,1,7.99,4,1,2,5,58,12,2,47,3.5,31,39,25,1
U130176,24,3,8,7,2,7.99,1,1,2,5,240,9,5,37,3.4,42,45,38,1
U130177,24,2,1,19,3,7.99,4,2,2,5,55,18,4,55,2.2,24,58,41,0
U130178,51,3,10,7,1,15.99,3,2,1,6,186,5,11,69,2.8,28,63,37,0
U130179,36,3,8,27,1,12.99,1,1,1,7,17,4,13,82,1.8,33,6,17,0
U130180,37,3,10,34,2,12.99,3,2,2,4,34,11,9,51,2.7,47,20,31,1
U130181,59,3,5,5,2,12.99,4,4,1,7,164,7,1,58,2.9,16,23,57,0
U130182,42,2,3,40,1,7.99,1,1,3,4,273,3,1,78,4.6,37,4,11,0
U130183,22,3,3,30,1,7.99,2,3,2,2,221,16,7,69,3.2,11,93,54,1
U130184,46,2,3,40,1,7.99,2,2,1,4,124,19,14,39,3.0,34,8,25,1
U130185,44,3,8,41,1,15.99,1,1,2,8,120,11,5,36,2.6,28,84,11,0
U130186,42,1,10,26,1,15.99,4,3,3,8,291,18,12,72,1.8,11,94,25,0
U130187,54,2,9,9,2,15.99,4,3,3,2,290,14,8,41,1.6,27,34,46,0
U130188,32,3,1,51,2,15.99,3,4,2,8,221,7,13,37,1.6,48,66,8,0
U130189,21,3,3,35,1,15.99,2,4,3,2,256,3,6,67,1.9,24,94,0,0
U130190,31,3,9,6,1,12.99,4,2,1,7,29,8,12,64,3.9,15,51,54,0
U130191,34,1,7,25,1,12.99,2,4,2,6,266,17,14,52,1.8,30,12,50,0
U130192,38,2,2,50,3,15.99,1,1,3,5,164,3,1,85,4.4,31,48,17,0
U130193,33,1,8,43,2,12.99,4,4,3,5,204,1,13,46,1.9,39,22,39,0
U130194,43,1,1,44,1,7.99,3,2,2,7,226,2,14,59,4.4,40,27,2,0
U130195,26,1,2,10,1,7.99,3,2,2,4,234,3,5,54,3.1,23,98,43,0
U130196,19,2,6,19,2,7.99,3,4,3,6,22,3,5,98,4.3,8,15,15,0
U130197,60,1,1,35,3,7.99,4,2,2,2,125,9,1,68,1.8,8,23,11,0
U130198,32,2,4,39,2,12.99,4,2,3,2,83,5,2,43,1.1,26,88,25,1
U130199,52,2,2,26,3,12.99,3,3,3,3,290,14,11,89,2.2,29,17,28,0
U130200,41,3,6,45,3,12.99,2,4,2,5,225,8,14,56,4.8,20,65,41,0
U130201,55,1,2,35,1,15.99,4,3,2,6,234,3,7,58,2.2,1,63,2,1
U130202,31,1,9,51,2,15.99,1,1,2,7,266,7,11,58,3.4,37,42,39,0
U130203,54,1,10,51,3,7.99,1,1,1,5,159,10,4,57,1.1,19,9,56,0
U130204,54,2,4,3,1,15.99,3,2,1,2,250,7,4,57,4.3,41,40,29,1
U130205,23,2,4,5,3,15.99,2,4,1,3,140,16,6,37,4.5,8,78,2,0
U130206,35,2,2,45,1,7.99,1,3,1,1,33,18,7,55,1.9,37,51,8,0
U130207,39,1,4,9,3,15.99,3,1,2,4,241,18,4,36,4.6,31,3,40,0
U130208,35,2,2,29,2,7.99,2,3,1,1,13,1,3,70,3.6,49,28,26,0
U130209,19,2,7,53,3,15.99,3,4,2,4,91,7,10,84,1.1,45,59,2,1
U130210,49,2,1,51,3,12.99,3,3,3,4,111,4,7,31,1.9,45,51,8,0
U130211,34,3,1,44,3,12.99,3,3,1,3,199,9,5,75,1.5,36,99,59,0
U130212,18,2,1,58,3,7.99,1,1,2,6,151,8,13,66,2.3,3,56,57,0
U130213,26,1,6,34,2,12.99,3,3,2,4,68,12,7,55,1.2,1,27,7,0
U130214,30,2,7,20,2,15.99,1,1,2,4,138,3,12,62,2.9,8,12,52,0
U130215,53,3,3,16,2,15.99,2,4,1,3,264,6,6,56,4.2,26,21,46,1
U130216,54,2,3,54,1,15.99,1,4,1,5,72,3,9,68,4.5,11,51,52,0
U130217,47,2,5,33,1,7.99,1,3,2,4,226,17,5,30,3.9,39,76,22,0
U130218,48,3,3,56,2,7.99,3,2,2,3,155,13,3,77,1.4,9,95,50,0
U130219,40,1,2,56,1,7.99,4,4,2,5,245,9,13,45,1.8,42,77,52,0
U130220,45,3,2,40,2,7.99,4,2,1,3,189,3,14,92,4.7,46,51,54,0
U130221,27,2,2,22,1,15.99,1,1,2,8,212,9,8,61,2.0,17,19,9,0
U130222,42,2,1,47,2,7.99,2,3,3,7,164,10,5,90,1.6,16,90,1,0
U130223,53,2,4,15,3,15.99,4,4,2,7,254,9,10,96,2.7,13,27,22,1
U130224,43,2,7,36,3,7.99,4,4,3,2,277,10,14,80,3.8,6,65,21,0
U130225,43,1,4,50,3,7.99,2,2,2,8,66,12,11,99,3.5,37,22,57,0
U130226,62,2,4,22,1,7.99,4,3,2,3,85,4,5,35,4.2,7,75,6,1
U130227,30,2,2,34,1,12.99,1,4,3,2,132,4,4,60,3.6,0,37,36,0
U130228,34,3,7,57,1,15.99,1,3,2,3,82,18,9,34,1.9,33,83,3,0
U130229,57,1,3,25,2,15.99,1,3,2,7,281,10,7,71,3.6,30,16,29,1
U130230,21,3,2,28,1,15.99,2,4,2,7,99,13,12,65,2.7,0,64,57,0
U130231,40,2,6,34,3,12.99,3,2,2,3,192,10,3,92,3.8,28,60,39,0
U130232,52,2,9,21,2,7.99,3,4,2,3,187,14,5,69,2.9,2,62,43,1
U130233,28,2,6,27,1,12.99,4,2,2,4,29,11,11,79,2.1,9,83,25,1
U130234,29,1,5,1,1,15.99,1,2,3,5,109,5,4,45,4.6,30,97,42,0
U130235,26,2,5,29,3,12.99,2,4,3,3,240,11,13,42,2.8,16,49,0,0
U130236,32,3,8,56,2,12.99,3,3,1,5,256,3,6,77,1.2,47,13,35,0
U130237,62,3,3,32,3,12.99,3,2,2,5,228,13,2,42,1.1,6,65,16,0
U130238,54,1,8,57,3,12.99,1,4,3,7,106,1,2,74,3.6,38,44,2,1
U130239,22,2,5,13,1,15.99,3,3,1,2,83,15,1,47,3.2,43,86,45,1
U130240,36,2,8,13,1,15.99,1,2,2,7,144,19,1,74,2.1,33,3,56,0
U130241,28,2,1,36,2,12.99,1,4,3,7,295,13,3,32,2.2,42,82,36,0
U130242,26,1,1,13,1,7.99,3,2,2,5,141,6,1,82,1.4,1,33,16,1
U130243,52,1,2,46,3,7.99,1,3,1,3,262,6,7,89,3.3,47,6,59,0
U130244,44,2,8,5,2,7.99,2,4,3,7,24,14,7,36,3.9,21,91,3,0
U130245,30,3,5,58,1,7.99,2,1,2,4,185,19,10,75,4.0,37,50,45,0
U130246,29,1,3,53,3,15.99,3,2,1,6,211,3,5,36,4.3,11,3,37,1
U130247,26,1,8,10,3,7.99,2,4,1,2,143,6,4,57,1.3,47,62,42,0
U130248,59,3,9,47,1,7.99,1,3,2,3,155,11,0,78,3.2,24,55,28,0
U130249,45,3,5,14,3,15.99,2,4,2,5,29,7,10,77,3.8,2,61,33,0
U130250,30,2,2,17,3,15.99,2,3,1,4,158,1,12,44,3.0,38,2,4,0
U130251,37,2,6,2,1,12.99,2,1,3,4,236,10,13,35,3.8,3,57,8,0
U130252,30,2,4,34,1,15.99,1,2,3,8,189,18,11,52,2.1,22,95,8,0
U130253,44,2,10,16,1,7.99,3,3,3,4,98,16,1,94,2.5,11,28,24,0
U130254,43,1,7,25,1,15.99,4,2,1,4,88,7,6,91,4.3,16,74,3,0
U130255,46,3,9,7,2,15.99,2,4,2,1,119,15,11,53,3.3,44,85,11,0
U130256,46,2,8,34,3,12.99,2,4,3,5,251,14,2,71,4.5,1,77,52,1
U130257,39,3,7,22,1,15.99,4,3,3,6,270,11,0,35,4.6,12,8,35,0
U130258,26,2,6,26,3,12.99,4,1,1,7,39,14,7,48,4.7,24,86,3,0
